,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
0,23,52,39,0,0,3.271,3.310,46,12.009,12.009,12.073,12.073,12.125,12.125,0.799,0.799
1,23,52,39,0,0,3.277,3.311,45,12.009,12.009,12.072,12.072,12.129,12.129,0.800,0.800
2,23,52,39,0,0,3.269,3.312,45,12.005,12.005,12.083,12.083,12.126,12.126,0.800,0.800
3,23,52,39,0,0,3.269,3.312,46,12.005,12.005,12.083,12.083,12.126,12.126,0.799,0.799
4,23,52,39,0,0,3.269,3.309,44,12.006,12.006,12.082,12.082,12.132,12.132,0.800,0.800
5,23,52,39,0,0,3.275,3.311,47,12.001,12.001,12.079,12.079,12.128,12.128,0.799,0.799
6,23,52,39,0,0,3.275,3.311,47,12.001,12.001,12.079,12.079,12.128,12.128,0.799,0.799
7,23,52,39,0,0,3.268,3.311,42,11.992,11.992,12.097,12.097,12.137,12.137,0.799,0.799
8,23,52,39,0,0,3.274,3.309,43,12.002,12.002,12.078,12.078,12.124,12.124,0.800,0.800
9,23,52,39,0,0,3.274,3.312,43,12.000,12.000,12.081,12.081,12.126,12.126,0.799,0.799
10,23,52,39,0,0,3.274,3.312,43,12.000,12.000,12.081,12.081,12.126,12.126,0.799,0.799
11,23,52,39,0,0,3.273,3.312,35,12.007,12.007,12.079,12.079,12.128,12.128,0.799,0.799
12,23,52,39,0,0,3.273,3.313,55,11.982,11.982,12.059,12.059,12.113,12.113,0.799,0.799
13,23,52,39,0,0,3.267,3.314,55,11.960,11.960,12.045,12.045,12.090,12.090,0.798,0.798
14,23,52,40,0,0,3.267,3.314,93,11.960,11.960,12.045,12.045,12.090,12.090,0.800,0.800
15,23,52,40,0,0,3.273,3.313,49,11.960,11.960,12.050,12.050,12.090,12.090,0.798,0.798
16,23,52,40,0,0,3.268,3.313,57,11.971,11.971,12.043,12.043,12.111,12.111,0.796,0.796
17,23,52,40,0,0,3.268,3.313,57,11.971,11.971,12.043,12.043,12.111,12.111,0.810,0.810
18,23,52,40,0,0,3.272,3.312,67,11.969,11.969,12.047,12.047,12.116,12.116,0.798,0.798
19,23,52,40,0,0,3.276,3.312,94,11.953,11.953,12.042,12.042,12.094,12.094,0.799,0.799
20,23,52,40,0,0,3.278,3.313,94,11.954,11.954,12.043,12.043,12.088,12.088,0.796,0.796
21,23,52,40,0,0,3.278,3.313,52,11.954,11.954,12.043,12.043,12.088,12.088,0.801,0.801
22,23,52,40,0,0,3.271,3.312,49,11.953,11.953,12.040,12.040,12.098,12.098,0.803,0.803
23,23,52,40,0,0,3.274,3.312,49,11.968,11.968,12.066,12.066,12.107,12.107,0.798,0.798
24,23,52,40,0,0,3.274,3.312,75,11.968,11.968,12.066,12.066,12.107,12.107,0.796,0.796
25,23,52,40,0,0,3.270,3.313,47,11.968,11.968,12.053,12.053,12.104,12.104,0.799,0.799
26,23,52,40,0,0,3.273,3.312,90,11.957,11.957,12.067,12.067,12.100,12.100,0.798,0.798
27,23,52,40,0,0,3.273,3.312,90,11.957,11.957,12.067,12.067,12.100,12.100,0.802,0.802
28,23,52,41,0,0,3.274,3.312,60,11.967,11.967,12.060,12.060,12.106,12.106,0.800,0.800
29,23,52,41,0,0,3.275,3.313,89,11.953,11.953,12.049,12.049,12.096,12.096,0.790,0.790
30,23,52,41,0,0,3.274,3.312,89,11.964,11.964,12.030,12.030,12.106,12.106,0.790,0.790
31,23,52,41,0,0,3.274,3.312,77,11.964,11.964,12.030,12.030,12.106,12.106,0.777,0.777
32,23,52,41,0,0,3.273,3.313,76,11.966,11.966,12.063,12.063,12.090,12.090,0.798,0.798
33,23,52,41,0,0,3.273,3.313,88,11.969,11.969,12.051,12.051,12.111,12.111,0.798,0.798
34,23,52,41,0,0,3.273,3.313,88,11.969,11.969,12.051,12.051,12.111,12.111,0.810,0.810
35,23,52,41,0,0,3.270,3.313,85,11.961,11.961,12.044,12.044,12.091,12.091,0.798,0.798
36,23,52,41,0,0,3.272,3.314,47,11.973,11.973,12.046,12.046,12.102,12.102,0.798,0.798
37,23,52,41,0,0,3.272,3.312,47,11.973,11.973,12.056,12.056,12.116,12.116,0.796,0.796
38,23,52,41,0,0,3.272,3.312,89,11.973,11.973,12.056,12.056,12.116,12.116,0.798,0.798
39,23,52,41,0,0,3.270,3.313,91,11.966,11.966,12.049,12.049,12.087,12.087,0.799,0.799
40,23,52,41,0,0,3.273,3.312,77,11.962,11.962,12.048,12.048,12.095,12.095,0.798,0.798
41,23,52,41,0,0,3.273,3.312,77,11.962,11.962,12.048,12.048,12.095,12.095,0.792,0.792
