,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
0,24,52,40,0,0,3.270,3.310,51,12.001,12.001,12.082,12.082,12.138,12.138,0.798,0.798
1,24,52,40,0,0,3.275,3.311,51,11.999,11.999,12.090,12.090,12.131,12.131,0.798,0.798
2,24,52,40,0,0,3.275,3.311,47,11.999,11.999,12.090,12.090,12.131,12.131,0.799,0.799
3,24,52,40,0,0,3.277,3.307,46,11.995,11.995,12.083,12.083,12.131,12.131,0.799,0.799
4,24,52,40,0,0,3.277,3.312,48,12.002,12.002,12.087,12.087,12.137,12.137,0.799,0.799
5,24,52,40,0,0,3.270,3.310,48,12.004,12.004,12.089,12.089,12.127,12.127,0.798,0.798
6,24,52,40,0,0,3.270,3.310,48,12.004,12.004,12.089,12.089,12.127,12.127,0.798,0.798
7,24,52,40,0,0,3.274,3.312,49,12.001,12.001,12.089,12.089,12.133,12.133,0.798,0.798
8,24,52,40,0,0,3.276,3.312,46,11.998,11.998,12.083,12.083,12.125,12.125,0.798,0.798
9,24,52,40,0,0,3.276,3.312,46,11.998,11.998,12.083,12.083,12.125,12.125,0.798,0.798
10,24,52,40,0,0,3.272,3.313,49,12.003,12.003,12.089,12.089,12.131,12.131,0.797,0.797
11,24,52,40,0,0,3.274,3.312,51,11.995,11.995,12.087,12.087,12.133,12.133,0.799,0.799
12,24,52,40,0,0,3.269,3.313,51,11.964,11.964,12.035,12.035,12.100,12.100,0.797,0.797
13,24,52,40,0,0,3.269,3.313,87,11.964,11.964,12.035,12.035,12.100,12.100,0.813,0.813
14,24,52,41,0,0,3.272,3.312,94,11.939,11.939,12.044,12.044,12.088,12.088,0.800,0.800
15,24,52,41,0,0,3.272,3.312,80,11.949,11.949,12.042,12.042,12.067,12.067,0.777,0.777
16,24,52,41,0,0,3.272,3.312,80,11.949,11.949,12.042,12.042,12.067,12.067,0.795,0.795
17,24,52,41,0,0,3.273,3.315,89,11.941,11.941,12.029,12.029,12.101,12.101,0.797,0.797
18,24,52,41,0,0,3.273,3.314,88,11.943,11.943,12.044,12.044,12.086,12.086,0.806,0.806
19,24,52,41,0,0,3.273,3.314,88,11.943,11.943,12.044,12.044,12.086,12.086,0.819,0.819
20,24,52,41,0,0,3.264,3.313,88,11.946,11.946,12.047,12.047,12.058,12.058,0.797,0.797
21,24,52,41,0,0,3.274,3.313,90,11.941,11.941,12.019,12.019,12.074,12.074,0.798,0.798
22,24,52,41,0,0,3.269,3.315,77,11.944,11.944,11.991,11.991,12.070,12.070,0.800,0.800
23,24,52,42,0,0,3.269,3.315,77,11.944,11.944,11.991,11.991,12.070,12.070,0.806,0.806
24,24,52,42,0,0,3.273,3.313,86,11.958,11.958,12.037,12.037,12.071,12.071,0.798,0.798
25,24,52,42,0,0,3.270,3.312,82,11.942,11.942,11.999,11.999,12.070,12.070,0.803,0.803
26,24,52,42,0,0,3.274,3.315,82,11.943,11.943,12.022,12.022,12.079,12.079,0.819,0.819
27,24,52,42,0,0,3.274,3.315,96,11.943,11.943,12.022,12.022,12.079,12.079,0.803,0.803
28,24,52,42,0,0,3.271,3.314,100,11.949,11.949,12.029,12.029,12.068,12.068,0.785,0.785
29,24,52,42,0,0,3.273,3.312,92,11.948,11.948,12.035,12.035,12.091,12.091,0.793,0.793
30,24,52,42,0,0,3.273,3.312,92,11.948,11.948,12.035,12.035,12.091,12.091,0.797,0.797
31,24,52,42,0,0,3.268,3.314,79,11.950,11.950,12.037,12.037,12.089,12.089,0.800,0.800
32,24,52,42,0,0,3.276,3.316,83,11.949,11.949,12.005,12.005,12.091,12.091,0.823,0.823
33,24,52,42,0,0,3.277,3.314,83,11.945,11.945,12.026,12.026,12.067,12.067,0.791,0.791
34,24,52,43,0,0,3.277,3.314,88,11.945,11.945,12.026,12.026,12.067,12.067,0.807,0.807
35,24,52,43,0,0,3.271,3.315,90,11.951,11.951,12.017,12.017,12.071,12.071,0.795,0.795
36,24,52,43,0,0,3.270,3.315,90,11.939,11.939,12.014,12.014,12.075,12.075,0.781,0.781
37,24,52,43,0,0,3.270,3.315,90,11.939,11.939,12.014,12.014,12.075,12.075,0.793,0.793
38,24,52,43,0,0,3.271,3.314,89,11.929,11.929,12.023,12.023,12.061,12.061,0.817,0.817
39,24,52,43,0,0,3.272,3.314,85,11.950,11.950,12.030,12.030,12.089,12.089,0.797,0.797
40,24,52,43,0,0,3.276,3.312,85,11.947,11.947,12.050,12.050,12.089,12.089,0.798,0.798
41,24,52,43,0,0,3.276,3.312,89,11.947,11.947,12.050,12.050,12.089,12.089,0.787,0.787
42,24,52,43,0,0,3.273,3.312,95,11.951,11.951,12.039,12.039,12.068,12.068,0.796,0.796
43,24,52,43,0,0,3.274,3.314,88,11.951,11.951,12.040,12.040,12.102,12.102,0.784,0.784
44,24,52,43,0,0,3.274,3.314,88,11.951,11.951,12.040,12.040,12.102,12.102,0.799,0.799
45,24,52,43,0,0,3.271,3.315,91,11.942,11.942,12.039,12.039,12.087,12.087,0.794,0.794
