,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
0,26,54,42,0,0,3.271,3.313,50,12.003,12.003,12.086,12.086,12.133,12.133,0.799,0.799
1,26,54,42,0,0,3.278,3.310,48,12.004,12.004,12.080,12.080,12.136,12.136,0.798,0.798
2,26,54,42,0,0,3.278,3.312,47,11.999,11.999,12.087,12.087,12.128,12.128,0.798,0.798
3,26,54,42,0,0,3.278,3.312,47,11.999,11.999,12.087,12.087,12.128,12.128,0.799,0.799
4,26,54,42,0,0,3.274,3.313,48,12.003,12.003,12.077,12.077,12.131,12.131,0.798,0.798
5,26,54,42,0,0,3.270,3.313,51,11.998,11.998,12.089,12.089,12.131,12.131,0.799,0.799
6,26,54,42,0,0,3.275,3.314,47,12.003,12.003,12.082,12.082,12.136,12.136,0.798,0.798
7,26,54,42,0,0,3.275,3.314,47,12.003,12.003,12.082,12.082,12.136,12.136,0.799,0.799
8,26,54,42,0,0,3.275,3.313,48,12.003,12.003,12.075,12.075,12.132,12.132,0.798,0.798
9,26,54,42,0,0,3.272,3.312,51,11.998,11.998,12.085,12.085,12.128,12.128,0.798,0.798
10,26,54,42,0,0,3.275,3.312,51,12.000,12.000,12.081,12.081,12.130,12.130,0.799,0.799
11,26,54,42,0,0,3.275,3.312,47,12.000,12.000,12.081,12.081,12.130,12.130,0.798,0.798
12,26,54,42,0,0,3.274,3.313,49,12.004,12.004,12.078,12.078,12.132,12.132,0.798,0.798
13,26,54,42,0,0,3.276,3.311,49,11.989,11.989,12.065,12.065,12.123,12.123,0.794,0.794
14,26,54,42,0,0,3.276,3.311,62,11.989,11.989,12.065,12.065,12.123,12.123,0.807,0.807
15,26,54,42,0,0,3.273,3.312,70,11.989,11.989,12.066,12.066,12.120,12.120,0.797,0.797
16,26,54,42,0,0,3.272,3.312,63,11.982,11.982,12.066,12.066,12.110,12.110,0.794,0.794
17,26,54,42,0,0,3.272,3.312,63,11.982,11.982,12.066,12.066,12.110,12.110,0.807,0.807
18,26,54,42,0,0,3.275,3.314,67,11.974,11.974,12.048,12.048,12.111,12.111,0.794,0.794
19,26,54,43,0,0,3.274,3.314,75,11.975,11.975,12.058,12.058,12.115,12.115,0.799,0.799
20,26,54,43,0,0,3.271,3.314,75,11.972,11.972,12.061,12.061,12.108,12.108,0.796,0.796
21,26,54,43,0,0,3.271,3.314,60,11.972,11.972,12.061,12.061,12.108,12.108,0.798,0.798
22,26,54,42,0,0,3.275,3.314,83,11.982,11.982,12.065,12.065,12.117,12.117,0.798,0.798
23,26,54,42,0,0,3.273,3.312,63,11.985,11.985,12.064,12.064,12.119,12.119,0.798,0.798
24,26,54,43,0,0,3.273,3.312,63,11.985,11.985,12.064,12.064,12.119,12.119,0.800,0.800
25,26,54,43,0,0,3.272,3.313,65,11.979,11.979,12.059,12.059,12.107,12.107,0.789,0.789
26,26,54,43,0,0,3.269,3.312,75,11.977,11.977,12.053,12.053,12.105,12.105,0.797,0.797
27,26,54,43,0,0,3.275,3.315,75,11.970,11.970,12.049,12.049,12.107,12.107,0.797,0.797
28,26,54,43,0,0,3.275,3.315,64,11.970,11.970,12.049,12.049,12.107,12.107,0.800,0.800
29,26,54,43,0,0,3.272,3.313,75,11.980,11.980,12.063,12.063,12.120,12.120,0.797,0.797
30,26,54,43,0,0,3.275,3.312,65,11.977,11.977,12.073,12.073,12.103,12.103,0.796,0.796
31,26,54,43,0,0,3.275,3.312,65,11.977,11.977,12.073,12.073,12.103,12.103,0.797,0.797
32,26,54,43,0,0,3.271,3.312,74,11.978,11.978,12.067,12.067,12.111,12.111,0.800,0.800
33,26,54,43,0,0,3.277,3.312,74,11.976,11.976,12.054,12.054,12.105,12.105,0.797,0.797
34,26,54,43,0,0,3.277,3.312,74,11.976,11.976,12.054,12.054,12.105,12.105,0.798,0.798
35,26,54,43,0,0,3.276,3.314,67,11.965,11.965,12.047,12.047,12.103,12.103,0.797,0.797
36,26,54,43,0,0,3.276,3.314,77,11.972,11.972,12.064,12.064,12.112,12.112,0.798,0.798
37,26,54,43,0,0,3.274,3.312,61,11.968,11.968,12.059,12.059,12.108,12.108,0.792,0.792
38,26,54,43,0,0,3.274,3.312,61,11.968,11.968,12.059,12.059,12.108,12.108,0.796,0.796
39,26,54,43,0,0,3.275,3.313,80,11.979,11.979,12.064,12.064,12.121,12.121,0.797,0.797
40,26,54,43,0,0,3.278,3.313,71,11.982,11.982,12.078,12.078,12.122,12.122,0.795,0.795
41,26,54,43,0,0,3.278,3.313,71,11.982,11.982,12.078,12.078,12.122,12.122,0.805,0.805
42,26,54,43,0,0,3.268,3.313,65,11.980,11.980,12.058,12.058,12.111,12.111,0.800,0.800
43,26,54,43,0,0,3.274,3.312,63,11.979,11.979,12.051,12.051,12.105,12.105,0.798,0.798
44,26,54,43,0,0,3.275,3.313,63,11.970,11.970,12.057,12.057,12.101,12.101,0.798,0.798
45,26,54,43,0,0,3.275,3.313,74,11.970,11.970,12.057,12.057,12.101,12.101,0.798,0.798
46,26,54,43,0,0,3.277,3.315,75,11.965,11.965,12.047,12.047,12.102,12.102,0.799,0.799
47,26,54,43,0,0,3.272,3.312,63,11.977,11.977,12.065,12.065,12.110,12.110,0.796,0.796
48,26,54,43,0,0,3.272,3.312,63,11.977,11.977,12.065,12.065,12.110,12.110,0.788,0.788
49,26,54,43,0,0,3.275,3.315,77,11.980,11.980,12.064,12.064,12.130,12.130,0.801,0.801
50,26,54,43,0,0,3.273,3.313,72,11.976,11.976,12.068,12.068,12.110,12.110,0.798,0.798
51,26,54,43,0,0,3.277,3.314,72,11.972,11.972,12.061,12.061,12.110,12.110,0.798,0.798
52,26,54,43,0,0,3.277,3.314,68,11.972,11.972,12.061,12.061,12.110,12.110,0.800,0.800
53,26,54,43,0,0,3.267,3.312,80,11.972,11.972,12.042,12.042,12.097,12.097,0.806,0.806
54,26,54,43,0,0,3.275,3.314,61,11.985,11.985,12.053,12.053,12.111,12.111,0.798,0.798
55,26,54,43,0,0,3.275,3.314,61,11.985,11.985,12.053,12.053,12.111,12.111,0.801,0.801
56,26,54,43,0,0,3.273,3.313,77,11.964,11.964,12.067,12.067,12.115,12.115,0.798,0.798
57,26,54,43,0,0,3.272,3.313,68,11.984,11.984,12.061,12.061,12.108,12.108,0.795,0.795
58,26,54,44,0,0,3.276,3.311,68,11.982,11.982,12.056,12.056,12.111,12.111,0.799,0.799
59,26,54,44,0,0,3.276,3.311,69,11.982,11.982,12.056,12.056,12.111,12.111,0.798,0.798
60,26,54,44,0,0,3.270,3.312,62,11.977,11.977,12.063,12.063,12.116,12.116,0.790,0.790
61,26,54,44,0,0,3.270,3.314,62,11.968,11.968,12.050,12.050,12.096,12.096,0.798,0.798
62,26,54,44,0,0,3.270,3.314,70,11.968,11.968,12.050,12.050,12.096,12.096,0.797,0.797
63,26,54,43,0,0,3.274,3.311,81,11.972,11.972,12.046,12.046,12.095,12.095,0.799,0.799
64,26,54,43,0,0,3.277,3.312,63,11.970,11.970,12.057,12.057,12.101,12.101,0.796,0.796
65,26,54,44,0,0,3.271,3.315,63,11.982,11.982,12.072,12.072,12.114,12.114,0.796,0.796
66,26,54,44,0,0,3.271,3.315,79,11.982,11.982,12.072,12.072,12.114,12.114,0.795,0.795
67,26,54,44,0,0,3.272,3.314,67,11.982,11.982,12.060,12.060,12.119,12.119,0.796,0.796
68,26,54,44,0,0,3.275,3.314,67,11.978,11.978,12.061,12.061,12.111,12.111,0.797,0.797
69,26,54,44,0,0,3.275,3.314,77,11.978,11.978,12.061,12.061,12.111,12.111,0.799,0.799
70,26,54,44,0,0,3.275,3.313,75,11.971,11.971,12.050,12.050,12.107,12.107,0.796,0.796
71,26,54,44,0,0,3.274,3.316,65,11.966,11.966,12.049,12.049,12.103,12.103,0.794,0.794
72,26,54,44,0,0,3.273,3.312,66,11.977,11.977,12.069,12.069,12.114,12.114,0.797,0.797
73,26,54,44,0,0,3.273,3.312,80,11.977,11.977,12.069,12.069,12.114,12.114,0.798,0.798
74,26,54,44,0,0,3.272,3.313,60,11.980,11.980,12.050,12.050,12.112,12.112,0.796,0.796
75,26,54,44,0,0,3.273,3.313,72,11.982,11.982,12.062,12.062,12.120,12.120,0.806,0.806
76,26,54,44,0,0,3.273,3.313,72,11.982,11.982,12.062,12.062,12.120,12.120,0.797,0.797
77,26,54,44,0,0,3.276,3.312,62,11.985,11.985,12.057,12.057,12.108,12.108,0.795,0.795
78,26,54,44,0,0,3.269,3.312,65,11.978,11.978,12.056,12.056,12.109,12.109,0.796,0.796
79,26,54,44,0,0,3.276,3.313,65,11.983,11.983,12.057,12.057,12.114,12.114,0.795,0.795
80,26,54,44,0,0,3.276,3.313,74,11.983,11.983,12.057,12.057,12.114,12.114,0.794,0.794
81,26,54,44,0,0,3.273,3.314,64,11.962,11.962,12.052,12.052,12.104,12.104,0.798,0.798
82,26,54,44,0,0,3.276,3.314,76,11.974,11.974,12.051,12.051,12.106,12.106,0.799,0.799
83,26,54,44,0,0,3.276,3.314,76,11.974,11.974,12.051,12.051,12.106,12.106,0.798,0.798
84,26,54,44,0,0,3.267,3.313,66,11.977,11.977,12.058,12.058,12.117,12.117,0.796,0.796
85,26,54,44,0,0,3.271,3.314,77,11.973,11.973,12.065,12.065,12.097,12.097,0.799,0.799
86,26,54,44,0,0,3.276,3.314,77,11.989,11.989,12.063,12.063,12.115,12.115,0.798,0.798
87,26,54,44,0,0,3.276,3.314,64,11.989,11.989,12.063,12.063,12.115,12.115,0.798,0.798
88,26,54,44,0,0,3.274,3.314,75,11.982,11.982,12.054,12.054,12.101,12.101,0.799,0.799
89,26,54,44,0,0,3.277,3.313,69,11.974,11.974,12.057,12.057,12.108,12.108,0.798,0.798
90,26,54,44,0,0,3.277,3.313,69,11.974,11.974,12.057,12.057,12.108,12.108,0.801,0.801
91,26,54,44,0,0,3.276,3.312,64,11.971,11.971,12.054,12.054,12.099,12.099,0.799,0.799
92,26,54,44,0,0,3.269,3.313,75,11.977,11.977,12.060,12.060,12.104,12.104,0.791,0.791
93,26,54,44,0,0,3.270,3.313,75,11.973,11.973,12.058,12.058,12.109,12.109,0.797,0.797
94,26,54,44,0,0,3.270,3.313,68,11.973,11.973,12.058,12.058,12.109,12.109,0.807,0.807
95,26,54,44,0,0,3.273,3.314,78,11.977,11.977,12.065,12.065,12.105,12.105,0.796,0.796
96,26,54,44,0,0,3.273,3.312,61,11.977,11.977,12.067,12.067,12.113,12.113,0.797,0.797
97,26,54,44,0,0,3.273,3.312,61,11.977,11.977,12.067,12.067,12.113,12.113,0.796,0.796
98,26,54,44,0,0,3.273,3.313,81,11.976,11.976,12.057,12.057,12.109,12.109,0.798,0.798
99,26,54,44,0,0,3.273,3.313,72,11.987,11.987,12.061,12.061,12.116,12.116,0.807,0.807
100,26,54,44,0,0,3.273,3.313,72,11.987,11.987,12.061,12.061,12.116,12.116,0.799,0.799
101,26,54,44,0,0,3.275,3.313,73,11.971,11.971,12.046,12.046,12.111,12.111,0.798,0.798
102,26,54,44,0,0,3.274,3.314,66,11.971,11.971,12.062,12.062,12.104,12.104,0.801,0.801
103,26,54,44,0,0,3.271,3.312,66,11.967,11.967,12.048,12.048,12.103,12.103,0.794,0.794
104,26,54,44,0,0,3.271,3.312,68,11.967,11.967,12.048,12.048,12.103,12.103,0.798,0.798
105,26,54,44,0,0,3.274,3.314,77,11.967,11.967,12.052,12.052,12.097,12.097,0.796,0.796
106,26,54,44,0,0,3.272,3.315,77,11.978,11.978,12.066,12.066,12.108,12.108,0.800,0.800
107,26,54,44,0,0,3.272,3.315,63,11.978,11.978,12.066,12.066,12.108,12.108,0.796,0.796
108,26,54,44,0,0,3.273,3.316,78,11.982,11.982,12.066,12.066,12.112,12.112,0.795,0.795
109,26,54,44,0,0,3.275,3.313,67,11.980,11.980,12.062,12.062,12.112,12.112,0.800,0.800
110,26,54,44,0,0,3.275,3.313,67,11.980,11.980,12.062,12.062,12.112,12.112,0.796,0.796
111,26,54,44,0,0,3.274,3.314,79,11.974,11.974,12.054,12.054,12.114,12.114,0.797,0.797
112,26,54,44,0,0,3.275,3.314,63,11.982,11.982,12.072,12.072,12.119,12.119,0.795,0.795
113,26,54,44,0,0,3.275,3.314,63,11.982,11.982,12.072,12.072,12.119,12.119,0.799,0.799
114,26,54,44,0,0,3.276,3.312,69,11.972,11.972,12.038,12.038,12.109,12.109,0.797,0.797
115,26,54,44,0,0,3.273,3.313,75,11.971,11.971,12.046,12.046,12.104,12.104,0.802,0.802
116,26,54,44,0,0,3.273,3.313,75,11.971,11.971,12.046,12.046,12.104,12.104,0.797,0.797
117,26,54,44,0,0,3.274,3.312,65,11.975,11.975,12.063,12.063,12.111,12.111,0.797,0.797
118,26,54,44,0,0,3.275,3.314,75,11.979,11.979,12.075,12.075,12.120,12.120,0.807,0.807
119,26,54,44,0,0,3.274,3.314,75,11.975,11.975,12.070,12.070,12.118,12.118,0.799,0.799
