,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
0,24,54,41,0,0,3.273,3.310,47,12.001,12.001,12.095,12.095,12.132,12.132,0.798,0.798
1,24,54,41,0,0,3.276,3.311,50,11.996,11.996,12.086,12.086,12.132,12.132,0.798,0.798
2,24,54,41,0,0,3.268,3.312,50,11.992,11.992,12.089,12.089,12.122,12.122,0.798,0.798
3,24,54,41,0,0,3.268,3.312,48,11.992,11.992,12.089,12.089,12.122,12.122,0.799,0.799
4,24,54,41,0,0,3.273,3.311,52,12.003,12.003,12.076,12.076,12.132,12.132,0.798,0.798
5,24,54,41,0,0,3.273,3.312,48,11.998,11.998,12.089,12.089,12.132,12.132,0.799,0.799
6,24,54,41,0,0,3.273,3.312,48,11.998,11.998,12.089,12.089,12.132,12.132,0.798,0.798
7,24,54,41,0,0,3.277,3.311,53,11.994,11.994,12.082,12.082,12.128,12.128,0.798,0.798
8,24,54,41,0,0,3.274,3.312,48,12.004,12.004,12.076,12.076,12.133,12.133,0.797,0.797
9,24,54,41,0,0,3.272,3.313,48,12.003,12.003,12.078,12.078,12.131,12.131,0.798,0.798
10,24,54,41,0,0,3.272,3.313,49,12.003,12.003,12.078,12.078,12.131,12.131,0.798,0.798
11,24,54,41,0,0,3.272,3.313,48,12.005,12.005,12.077,12.077,12.132,12.132,0.798,0.798
12,24,54,41,0,0,3.273,3.310,48,12.002,12.002,12.071,12.071,12.132,12.132,0.798,0.798
13,24,54,41,0,0,3.273,3.310,50,12.002,12.002,12.071,12.071,12.132,12.132,0.789,0.789
14,24,54,42,0,0,3.273,3.314,89,11.934,11.934,12.014,12.014,12.057,12.057,0.794,0.794
15,24,54,42,0,0,3.269,3.314,89,11.945,11.945,12.033,12.033,12.097,12.097,0.801,0.801
16,24,54,42,0,0,3.269,3.314,89,11.945,11.945,12.033,12.033,12.097,12.097,0.789,0.789
17,24,54,42,0,0,3.271,3.315,88,11.948,11.948,12.041,12.041,12.076,12.076,0.797,0.797
18,24,54,42,0,0,3.276,3.313,86,11.939,11.939,12.014,12.014,12.099,12.099,0.786,0.786
19,24,54,42,0,0,3.276,3.313,86,11.939,11.939,12.014,12.014,12.099,12.099,0.808,0.808
20,24,54,42,0,0,3.273,3.314,92,11.953,11.953,12.021,12.021,12.087,12.087,0.783,0.783
21,24,54,42,0,0,3.273,3.315,84,11.953,11.953,12.026,12.026,12.085,12.085,0.798,0.798
22,24,54,42,0,0,3.274,3.313,81,11.943,11.943,12.045,12.045,12.083,12.083,0.796,0.796
23,24,54,43,0,0,3.274,3.313,81,11.943,11.943,12.045,12.045,12.083,12.083,0.788,0.788
24,24,54,43,0,0,3.279,3.313,85,11.936,11.936,12.002,12.002,12.082,12.082,0.801,0.801
25,24,54,43,0,0,3.275,3.313,83,11.941,11.941,12.002,12.002,12.084,12.084,0.801,0.801
26,24,54,43,0,0,3.272,3.315,83,11.942,11.942,12.026,12.026,12.056,12.056,0.816,0.816
27,24,54,43,0,0,3.272,3.315,92,11.942,11.942,12.026,12.026,12.056,12.056,0.800,0.800
28,24,54,43,0,0,3.274,3.315,88,11.948,11.948,12.000,12.000,12.072,12.072,0.774,0.774
29,24,54,43,0,0,3.271,3.315,79,11.944,11.944,12.009,12.009,12.069,12.069,0.797,0.797
30,24,54,43,0,0,3.271,3.315,79,11.944,11.944,12.009,12.009,12.069,12.069,0.788,0.788
31,24,54,43,0,0,3.273,3.311,92,11.947,11.947,12.035,12.035,12.090,12.090,0.771,0.771
32,24,54,43,0,0,3.273,3.314,87,11.953,11.953,12.018,12.018,12.092,12.092,0.793,0.793
33,24,54,43,0,0,3.273,3.314,86,11.936,11.936,12.013,12.013,12.066,12.066,0.798,0.798
34,24,54,43,0,0,3.273,3.314,91,11.936,11.936,12.013,12.013,12.066,12.066,0.802,0.802
35,24,54,43,0,0,3.275,3.314,74,11.945,11.945,12.040,12.040,12.091,12.091,0.795,0.795
36,24,54,43,0,0,3.273,3.314,91,11.939,11.939,12.035,12.035,12.067,12.067,0.789,0.789
37,24,54,43,0,0,3.273,3.314,91,11.939,11.939,12.035,12.035,12.067,12.067,0.818,0.818
38,24,54,43,0,0,3.273,3.314,74,11.944,11.944,12.022,12.022,12.055,12.055,0.786,0.786
39,24,54,43,0,0,3.274,3.315,89,11.943,11.943,12.020,12.020,12.076,12.076,0.797,0.797
40,24,54,43,0,0,3.275,3.314,89,11.949,11.949,12.029,12.029,12.070,12.070,0.789,0.789
