,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
0,25,54,41,0,0,3.277,3.312,48,11.997,11.997,12.085,12.085,12.131,12.131,0.799,0.799
1,25,54,41,0,0,3.277,3.312,48,11.997,11.997,12.085,12.085,12.131,12.131,0.799,0.799
2,25,54,41,0,0,3.274,3.312,42,12.003,12.003,12.082,12.082,12.126,12.126,0.799,0.799
3,25,54,41,0,0,3.273,3.310,41,12.003,12.003,12.078,12.078,12.121,12.121,0.799,0.799
4,25,54,41,0,0,3.275,3.310,47,12.000,12.000,12.085,12.085,12.132,12.132,0.799,0.799
5,25,54,41,0,0,3.275,3.310,47,12.000,12.000,12.085,12.085,12.132,12.132,0.799,0.799
6,25,54,41,0,0,3.277,3.311,42,12.000,12.000,12.086,12.086,12.126,12.126,0.799,0.799
7,25,54,41,0,0,3.273,3.311,46,12.006,12.006,12.078,12.078,12.122,12.122,0.800,0.800
8,25,54,41,0,0,3.276,3.313,46,11.997,11.997,12.084,12.084,12.130,12.130,0.799,0.799
9,25,54,41,0,0,3.276,3.313,41,11.997,11.997,12.084,12.084,12.130,12.130,0.799,0.799
10,25,54,41,0,0,3.271,3.313,43,12.004,12.004,12.072,12.072,12.132,12.132,0.799,0.799
11,25,54,41,0,0,3.273,3.311,44,12.010,12.010,12.083,12.083,12.134,12.134,0.799,0.799
12,25,54,41,0,0,3.274,3.312,44,12.000,12.000,12.084,12.084,12.130,12.130,0.801,0.801
13,25,54,41,0,0,3.274,3.312,51,12.000,12.000,12.084,12.084,12.130,12.130,0.800,0.800
14,25,54,41,0,0,3.277,3.313,56,11.997,11.997,12.095,12.095,12.123,12.123,0.798,0.798
15,25,54,41,0,0,3.275,3.313,51,11.998,11.998,12.082,12.082,12.126,12.126,0.799,0.799
16,25,54,41,0,0,3.275,3.313,51,11.998,11.998,12.082,12.082,12.126,12.126,0.800,0.800
17,25,54,41,0,0,3.270,3.312,52,11.999,11.999,12.070,12.070,12.139,12.139,0.798,0.798
18,25,54,41,0,0,3.276,3.314,50,12.000,12.000,12.088,12.088,12.122,12.122,0.799,0.799
19,25,54,41,0,0,3.278,3.314,50,11.998,11.998,12.084,12.084,12.138,12.138,0.799,0.799
20,25,54,41,0,0,3.278,3.314,53,11.998,11.998,12.084,12.084,12.138,12.138,0.799,0.799
21,25,54,41,0,0,3.276,3.312,52,11.999,11.999,12.077,12.077,12.136,12.136,0.799,0.799
22,25,54,41,0,0,3.278,3.312,54,11.998,11.998,12.081,12.081,12.134,12.134,0.803,0.803
23,25,54,41,0,0,3.278,3.312,54,11.998,11.998,12.081,12.081,12.134,12.134,0.799,0.799
24,25,54,41,0,0,3.273,3.313,52,12.003,12.003,12.076,12.076,12.128,12.128,0.799,0.799
25,25,54,41,0,0,3.269,3.313,52,11.998,11.998,12.088,12.088,12.132,12.132,0.799,0.799
26,25,54,41,0,0,3.275,3.313,52,12.003,12.003,12.088,12.088,12.142,12.142,0.795,0.795
27,25,54,41,0,0,3.275,3.313,51,12.003,12.003,12.088,12.088,12.142,12.142,0.800,0.800
28,25,54,41,0,0,3.267,3.313,48,11.998,11.998,12.082,12.082,12.132,12.132,0.800,0.800
29,25,54,41,0,0,3.270,3.311,57,12.002,12.002,12.092,12.092,12.126,12.126,0.799,0.799
30,25,54,41,0,0,3.270,3.311,57,12.002,12.002,12.092,12.092,12.126,12.126,0.797,0.797
31,25,54,41,0,0,3.270,3.312,47,12.003,12.003,12.087,12.087,12.130,12.130,0.806,0.806
32,25,54,41,0,0,3.270,3.312,46,12.006,12.006,12.079,12.079,12.132,12.132,0.799,0.799
33,25,54,41,0,0,3.270,3.312,46,12.003,12.003,12.073,12.073,12.129,12.129,0.798,0.798
34,25,54,41,0,0,3.270,3.312,51,12.003,12.003,12.073,12.073,12.129,12.129,0.799,0.799
35,25,54,41,0,0,3.272,3.312,51,12.002,12.002,12.090,12.090,12.136,12.136,0.797,0.797
36,25,54,41,0,0,3.273,3.312,57,11.994,11.994,12.077,12.077,12.135,12.135,0.799,0.799
37,25,54,41,0,0,3.273,3.312,57,11.994,11.994,12.077,12.077,12.135,12.135,0.799,0.799
38,25,54,41,0,0,3.277,3.313,49,12.002,12.002,12.080,12.080,12.141,12.141,0.800,0.800
39,25,54,41,0,0,3.271,3.310,53,12.003,12.003,12.087,12.087,12.132,12.132,0.799,0.799
40,25,54,41,0,0,3.271,3.310,53,12.003,12.003,12.087,12.087,12.132,12.132,0.799,0.799
41,25,54,41,0,0,3.273,3.312,48,12.001,12.001,12.085,12.085,12.137,12.137,0.808,0.808
42,25,54,41,0,0,3.273,3.312,53,11.997,11.997,12.092,12.092,12.132,12.132,0.799,0.799
43,25,54,41,0,0,3.273,3.313,53,11.999,11.999,12.070,12.070,12.132,12.132,0.801,0.801
44,25,54,41,0,0,3.273,3.313,51,11.999,11.999,12.070,12.070,12.132,12.132,0.800,0.800
45,25,54,41,0,0,3.275,3.312,51,11.993,11.993,12.078,12.078,12.135,12.135,0.811,0.811
46,25,54,41,0,0,3.270,3.312,55,11.996,11.996,12.089,12.089,12.128,12.128,0.800,0.800
47,25,54,41,0,0,3.270,3.312,55,11.996,11.996,12.089,12.089,12.128,12.128,0.801,0.801
48,25,54,41,0,0,3.273,3.313,54,11.999,11.999,12.082,12.082,12.131,12.131,0.799,0.799
49,25,54,41,0,0,3.273,3.312,49,11.999,11.999,12.081,12.081,12.134,12.134,0.799,0.799
50,25,54,41,0,0,3.273,3.312,49,11.999,11.999,12.081,12.081,12.134,12.134,0.799,0.799
51,25,54,41,0,0,3.275,3.312,51,11.997,11.997,12.089,12.089,12.132,12.132,0.800,0.800
52,25,54,41,0,0,3.278,3.312,49,11.992,11.992,12.083,12.083,12.124,12.124,0.793,0.793
53,25,54,41,0,0,3.276,3.314,49,11.994,11.994,12.088,12.088,12.117,12.117,0.800,0.800
54,25,54,41,0,0,3.276,3.314,51,11.994,11.994,12.088,12.088,12.117,12.117,0.798,0.798
55,25,54,41,0,0,3.272,3.312,50,12.001,12.001,12.089,12.089,12.133,12.133,0.800,0.800
56,25,54,41,0,0,3.273,3.312,55,12.001,12.001,12.074,12.074,12.129,12.129,0.803,0.803
57,25,54,41,0,0,3.273,3.312,55,12.001,12.001,12.074,12.074,12.129,12.129,0.804,0.804
58,25,54,41,0,0,3.277,3.313,52,11.999,11.999,12.079,12.079,12.131,12.131,0.799,0.799
59,25,54,41,0,0,3.273,3.312,51,11.996,11.996,12.080,12.080,12.132,12.132,0.798,0.798
60,25,54,41,0,0,3.273,3.312,51,11.996,11.996,12.080,12.080,12.132,12.132,0.798,0.798
61,25,54,41,0,0,3.273,3.312,46,11.999,11.999,12.080,12.080,12.129,12.129,0.798,0.798
62,25,54,41,0,0,3.278,3.312,54,11.999,11.999,12.074,12.074,12.117,12.117,0.798,0.798
63,25,54,41,0,0,3.272,3.312,54,11.997,11.997,12.087,12.087,12.125,12.125,0.796,0.796
64,25,54,41,0,0,3.272,3.312,48,11.997,11.997,12.087,12.087,12.125,12.125,0.799,0.799
65,25,54,41,0,0,3.270,3.312,51,11.999,11.999,12.090,12.090,12.129,12.129,0.798,0.798
66,25,54,41,0,0,3.269,3.311,55,11.997,11.997,12.082,12.082,12.136,12.136,0.799,0.799
67,25,54,41,0,0,3.269,3.311,55,11.997,11.997,12.082,12.082,12.136,12.136,0.797,0.797
68,25,54,41,0,0,3.272,3.312,51,11.999,11.999,12.078,12.078,12.131,12.131,0.800,0.800
69,25,54,41,0,0,3.274,3.312,50,12.004,12.004,12.077,12.077,12.130,12.130,0.798,0.798
70,25,54,41,0,0,3.269,3.312,50,12.005,12.005,12.088,12.088,12.128,12.128,0.796,0.796
71,25,54,41,0,0,3.269,3.312,47,12.005,12.005,12.088,12.088,12.128,12.128,0.799,0.799
72,25,54,41,0,0,3.276,3.312,46,11.995,11.995,12.091,12.091,12.134,12.134,0.798,0.798
73,25,54,41,0,0,3.272,3.311,49,12.000,12.000,12.094,12.094,12.129,12.129,0.795,0.795
74,25,54,41,0,0,3.272,3.311,49,12.000,12.000,12.094,12.094,12.129,12.129,0.799,0.799
75,25,54,41,0,0,3.272,3.312,50,11.997,11.997,12.089,12.089,12.126,12.126,0.803,0.803
76,25,54,41,0,0,3.274,3.312,51,11.998,11.998,12.078,12.078,12.127,12.127,0.799,0.799
77,25,54,41,0,0,3.274,3.312,51,11.998,11.998,12.078,12.078,12.127,12.127,0.798,0.798
78,25,54,41,0,0,3.268,3.312,52,12.000,12.000,12.086,12.086,12.124,12.124,0.799,0.799
