,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
171,22,46,39,0,0,3.272,3.310,42,11.997,11.997,12.083,12.083,12.132,12.132,0.800,0.800
172,22,46,39,0,0,3.267,3.311,45,11.992,11.992,12.099,12.099,12.132,12.132,0.799,0.799
173,22,46,39,0,0,3.272,3.309,45,11.993,11.993,12.094,12.094,12.139,12.139,0.800,0.800
174,22,46,39,0,0,3.272,3.309,41,11.993,11.993,12.094,12.094,12.139,12.139,0.799,0.799
175,22,46,39,0,0,3.269,3.310,42,11.998,11.998,12.094,12.094,12.132,12.132,0.799,0.799
176,22,46,39,0,0,3.274,3.311,41,12.002,12.002,12.075,12.075,12.126,12.126,0.800,0.800
177,22,46,39,0,0,3.274,3.311,41,12.002,12.002,12.075,12.075,12.126,12.126,0.800,0.800
178,22,46,39,0,0,3.269,3.310,47,12.008,12.008,12.078,12.078,12.128,12.128,0.799,0.799
179,22,46,39,0,0,3.272,3.311,46,11.993,11.993,12.082,12.082,12.139,12.139,0.799,0.799
180,22,46,39,0,0,3.272,3.311,46,11.993,11.993,12.082,12.082,12.139,12.139,0.800,0.800
181,22,46,39,0,0,3.276,3.310,43,12.011,12.011,12.084,12.084,12.131,12.131,0.799,0.799
182,22,46,39,0,0,3.273,3.311,44,12.002,12.002,12.092,12.092,12.136,12.136,0.799,0.799
183,22,46,39,0,0,3.274,3.311,43,11.997,11.997,12.100,12.100,12.138,12.138,0.799,0.799
184,22,46,39,0,0,3.274,3.311,43,11.997,11.997,12.100,12.100,12.138,12.138,0.799,0.799
185,22,46,39,0,0,3.271,3.311,43,12.005,12.005,12.089,12.089,12.135,12.135,0.799,0.799
186,22,46,39,0,0,3.271,3.311,43,11.992,11.992,12.083,12.083,12.140,12.140,0.799,0.799
187,22,46,39,0,0,3.274,3.311,44,12.003,12.003,12.090,12.090,12.134,12.134,0.799,0.799
188,22,46,38,0,0,3.274,3.311,44,12.003,12.003,12.090,12.090,12.134,12.134,0.799,0.799
189,22,46,38,0,0,3.275,3.310,41,12.000,12.000,12.087,12.087,12.131,12.131,0.800,0.800
190,22,46,38,0,0,3.273,3.310,46,12.005,12.005,12.100,12.100,12.140,12.140,0.800,0.800
191,22,46,38,0,0,3.273,3.311,46,12.004,12.004,12.090,12.090,12.136,12.136,0.799,0.799
192,22,46,38,0,0,3.273,3.311,46,12.004,12.004,12.090,12.090,12.136,12.136,0.800,0.800
193,22,46,39,0,0,3.272,3.310,47,12.004,12.004,12.094,12.094,12.136,12.136,0.800,0.800
194,22,46,39,0,0,3.272,3.311,41,12.008,12.008,12.097,12.097,12.135,12.135,0.799,0.799
195,22,46,38,0,0,3.272,3.311,41,12.008,12.008,12.097,12.097,12.135,12.135,0.799,0.799
196,22,46,38,0,0,3.273,3.311,41,12.010,12.010,12.082,12.082,12.125,12.125,0.800,0.800
197,22,46,38,0,0,3.273,3.310,42,12.007,12.007,12.081,12.081,12.132,12.132,0.800,0.800
198,22,46,38,0,0,3.271,3.309,42,12.001,12.001,12.086,12.086,12.126,12.126,0.800,0.800
199,22,46,38,0,0,3.271,3.309,42,12.001,12.001,12.086,12.086,12.126,12.126,0.799,0.799
