,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
0,22,48,38,0,0,3.267,3.307,47,11.995,11.995,12.082,12.082,12.124,12.124,0.800,0.800
1,22,48,38,0,0,3.273,3.311,43,12.003,12.003,12.089,12.089,12.134,12.134,0.799,0.799
2,22,48,38,0,0,3.273,3.311,43,12.003,12.003,12.089,12.089,12.134,12.134,0.800,0.800
3,22,48,38,0,0,3.273,3.311,42,12.005,12.005,12.082,12.082,12.135,12.135,0.800,0.800
4,22,48,38,0,0,3.273,3.311,42,12.003,12.003,12.086,12.086,12.130,12.130,0.799,0.799
5,22,48,38,0,0,3.272,3.309,42,11.998,11.998,12.082,12.082,12.135,12.135,0.799,0.799
6,22,48,38,0,0,3.272,3.309,43,11.998,11.998,12.082,12.082,12.135,12.135,0.800,0.800
7,22,48,38,0,0,3.274,3.309,42,12.000,12.000,12.079,12.079,12.125,12.125,0.800,0.800
8,22,48,38,0,0,3.272,3.310,44,12.006,12.006,12.084,12.084,12.126,12.126,0.799,0.799
9,22,48,38,0,0,3.274,3.310,44,11.994,11.994,12.079,12.079,12.132,12.132,0.799,0.799
10,22,48,38,0,0,3.274,3.310,42,11.994,11.994,12.079,12.079,12.132,12.132,0.800,0.800
11,22,48,38,0,0,3.270,3.311,43,11.993,11.993,12.094,12.094,12.137,12.137,0.800,0.800
12,22,48,38,0,0,3.266,3.311,43,11.997,11.997,12.092,12.092,12.138,12.138,0.799,0.799
13,22,48,38,0,0,3.266,3.311,42,11.997,11.997,12.092,12.092,12.138,12.138,0.799,0.799
14,22,48,38,0,0,3.274,3.312,46,12.005,12.005,12.086,12.086,12.131,12.131,0.800,0.800
15,22,48,38,0,0,3.274,3.312,46,12.005,12.005,12.086,12.086,12.131,12.131,0.796,0.796
16,22,48,38,0,0,3.272,3.312,65,11.985,11.985,12.062,12.062,12.111,12.111,0.800,0.800
17,22,48,38,0,0,3.274,3.312,64,11.993,11.993,12.075,12.075,12.117,12.117,0.798,0.798
18,22,48,38,0,0,3.273,3.313,64,11.992,11.992,12.080,12.080,12.123,12.123,0.802,0.802
19,22,48,38,0,0,3.273,3.313,63,11.992,11.992,12.080,12.080,12.123,12.123,0.797,0.797
20,22,48,39,0,0,3.275,3.313,65,11.990,11.990,12.078,12.078,12.126,12.126,0.799,0.799
21,22,48,39,0,0,3.266,3.311,64,11.992,11.992,12.078,12.078,12.124,12.124,0.802,0.802
22,22,48,39,0,0,3.266,3.311,64,11.992,11.992,12.078,12.078,12.124,12.124,0.799,0.799
23,22,48,39,0,0,3.273,3.311,69,11.982,11.982,12.060,12.060,12.114,12.114,0.794,0.794
24,22,48,39,0,0,3.272,3.311,63,11.973,11.973,12.074,12.074,12.101,12.101,0.798,0.798
25,22,48,39,0,0,3.269,3.311,63,11.990,11.990,12.055,12.055,12.121,12.121,0.803,0.803
26,22,48,39,0,0,3.269,3.311,62,11.990,11.990,12.055,12.055,12.121,12.121,0.792,0.792
27,22,48,39,0,0,3.275,3.312,64,11.994,11.994,12.083,12.083,12.121,12.121,0.797,0.797
28,22,48,39,0,0,3.269,3.311,64,11.987,11.987,12.066,12.066,12.121,12.121,0.799,0.799
29,22,48,39,0,0,3.269,3.311,64,11.987,11.987,12.066,12.066,12.121,12.121,0.800,0.800
30,22,48,39,0,0,3.275,3.311,69,11.987,11.987,12.068,12.068,12.121,12.121,0.799,0.799
31,22,48,39,0,0,3.273,3.311,65,11.987,11.987,12.068,12.068,12.117,12.117,0.802,0.802
32,22,48,39,0,0,3.273,3.311,65,11.987,11.987,12.068,12.068,12.117,12.117,0.795,0.795
33,22,48,39,0,0,3.274,3.311,65,11.988,11.988,12.072,12.072,12.133,12.133,0.799,0.799
34,22,48,39,0,0,3.275,3.311,63,11.977,11.977,12.072,12.072,12.110,12.110,0.798,0.798
35,22,48,39,0,0,3.275,3.312,63,11.985,11.985,12.072,12.072,12.122,12.122,0.797,0.797
36,22,48,39,0,0,3.275,3.312,66,11.985,11.985,12.072,12.072,12.122,12.122,0.797,0.797
37,22,48,39,0,0,3.274,3.312,67,11.982,11.982,12.072,12.072,12.122,12.122,0.797,0.797
38,22,48,39,0,0,3.269,3.311,65,11.981,11.981,12.054,12.054,12.108,12.108,0.797,0.797
39,22,48,39,0,0,3.269,3.311,65,11.981,11.981,12.054,12.054,12.108,12.108,0.801,0.801
40,22,48,39,0,0,3.274,3.312,66,11.990,11.990,12.069,12.069,12.127,12.127,0.795,0.795
41,22,48,39,0,0,3.272,3.311,64,11.979,11.979,12.051,12.051,12.109,12.109,0.801,0.801
42,22,48,39,0,0,3.270,3.313,64,11.978,11.978,12.073,12.073,12.106,12.106,0.798,0.798
43,22,48,39,0,0,3.270,3.313,66,11.978,11.978,12.073,12.073,12.106,12.106,0.803,0.803
44,22,48,39,0,0,3.270,3.311,69,11.975,11.975,12.047,12.047,12.104,12.104,0.787,0.787
45,22,48,39,0,0,3.270,3.311,62,11.982,11.982,12.057,12.057,12.116,12.116,0.797,0.797
46,22,48,39,0,0,3.270,3.311,62,11.982,11.982,12.057,12.057,12.116,12.116,0.799,0.799
47,22,48,39,0,0,3.270,3.311,64,11.983,11.983,12.068,12.068,12.114,12.114,0.801,0.801
48,22,48,39,0,0,3.271,3.313,63,11.995,11.995,12.080,12.080,12.124,12.124,0.794,0.794
49,22,48,39,0,0,3.275,3.312,63,11.992,11.992,12.068,12.068,12.128,12.128,0.798,0.798
50,22,48,39,0,0,3.275,3.312,66,11.992,11.992,12.068,12.068,12.128,12.128,0.797,0.797
51,22,48,40,0,0,3.275,3.313,69,11.990,11.990,12.077,12.077,12.126,12.126,0.796,0.796
52,22,48,40,0,0,3.272,3.312,66,11.990,11.990,12.070,12.070,12.120,12.120,0.800,0.800
53,22,48,39,0,0,3.272,3.312,66,11.990,11.990,12.070,12.070,12.120,12.120,0.794,0.794
54,22,48,39,0,0,3.272,3.312,64,11.991,11.991,12.076,12.076,12.122,12.122,0.792,0.792
55,22,48,39,0,0,3.274,3.313,63,11.992,11.992,12.065,12.065,12.116,12.116,0.802,0.802
56,22,48,40,0,0,3.273,3.309,63,11.991,11.991,12.069,12.069,12.133,12.133,0.792,0.792
57,22,48,40,0,0,3.273,3.309,65,11.991,11.991,12.069,12.069,12.133,12.133,0.795,0.795
58,22,48,40,0,0,3.271,3.312,66,11.991,11.991,12.077,12.077,12.117,12.117,0.797,0.797
59,22,48,40,0,0,3.265,3.311,69,11.979,11.979,12.061,12.061,12.109,12.109,0.798,0.798
60,22,48,40,0,0,3.265,3.311,69,11.979,11.979,12.061,12.061,12.109,12.109,0.798,0.798
61,22,48,40,0,0,3.273,3.312,69,11.993,11.993,12.070,12.070,12.126,12.126,0.797,0.797
62,22,48,40,0,0,3.268,3.311,68,11.989,11.989,12.077,12.077,12.119,12.119,0.796,0.796
63,22,48,40,0,0,3.276,3.312,68,11.986,11.986,12.080,12.080,12.132,12.132,0.798,0.798
64,22,48,40,0,0,3.276,3.312,69,11.986,11.986,12.080,12.080,12.132,12.132,0.796,0.796
65,22,48,40,0,0,3.275,3.312,65,11.981,11.981,12.069,12.069,12.128,12.128,0.786,0.786
66,22,48,40,0,0,3.269,3.310,63,11.985,11.985,12.061,12.061,12.124,12.124,0.802,0.802
67,22,48,40,0,0,3.269,3.310,63,11.985,11.985,12.061,12.061,12.124,12.124,0.797,0.797
68,22,48,40,0,0,3.273,3.313,70,11.980,11.980,12.061,12.061,12.114,12.114,0.800,0.800
69,22,48,40,0,0,3.274,3.312,64,11.983,11.983,12.062,12.062,12.120,12.120,0.797,0.797
70,22,48,40,0,0,3.273,3.312,64,11.979,11.979,12.065,12.065,12.117,12.117,0.799,0.799
71,22,48,40,0,0,3.273,3.312,67,11.979,11.979,12.065,12.065,12.117,12.117,0.802,0.802
72,22,48,40,0,0,3.276,3.313,65,11.991,11.991,12.079,12.079,12.125,12.125,0.799,0.799
73,22,48,40,0,0,3.273,3.312,66,11.985,11.985,12.074,12.074,12.119,12.119,0.802,0.802
74,22,48,40,0,0,3.273,3.312,66,11.985,11.985,12.074,12.074,12.119,12.119,0.801,0.801
75,22,48,40,0,0,3.274,3.311,69,11.996,11.996,12.078,12.078,12.132,12.132,0.796,0.796
76,22,48,40,0,0,3.270,3.312,67,11.985,11.985,12.074,12.074,12.115,12.115,0.798,0.798
77,22,48,40,0,0,3.270,3.312,67,11.985,11.985,12.074,12.074,12.115,12.115,0.802,0.802
78,22,48,40,0,0,3.273,3.310,66,11.982,11.982,12.069,12.069,12.112,12.112,0.797,0.797
79,22,48,40,0,0,3.279,3.312,67,11.984,11.984,12.063,12.063,12.121,12.121,0.798,0.798
80,22,48,40,0,0,3.270,3.312,67,11.988,11.988,12.069,12.069,12.118,12.118,0.797,0.797
81,22,48,40,0,0,3.270,3.312,66,11.988,11.988,12.069,12.069,12.118,12.118,0.788,0.788
82,22,48,40,0,0,3.270,3.313,62,11.982,11.982,12.058,12.058,12.113,12.113,0.804,0.804
83,22,48,40,0,0,3.271,3.311,62,11.984,11.984,12.060,12.060,12.122,12.122,0.798,0.798
84,22,48,40,0,0,3.271,3.311,62,11.984,11.984,12.060,12.060,12.122,12.122,0.797,0.797
85,22,48,40,0,0,3.273,3.311,70,11.982,11.982,12.063,12.063,12.118,12.118,0.797,0.797
86,22,48,40,0,0,3.276,3.311,69,11.986,11.986,12.069,12.069,12.119,12.119,0.803,0.803
87,22,48,40,0,0,3.276,3.311,69,11.986,11.986,12.069,12.069,12.119,12.119,0.797,0.797
88,22,48,40,0,0,3.273,3.313,65,11.992,11.992,12.069,12.069,12.118,12.118,0.791,0.791
89,22,48,40,0,0,3.273,3.312,66,11.985,11.985,12.069,12.069,12.116,12.116,0.799,0.799
90,22,48,40,0,0,3.272,3.310,66,11.978,11.978,12.052,12.052,12.113,12.113,0.799,0.799
91,22,48,40,0,0,3.272,3.310,70,11.978,11.978,12.052,12.052,12.113,12.113,0.797,0.797
92,22,48,40,0,0,3.267,3.312,69,11.987,11.987,12.065,12.065,12.127,12.127,0.800,0.800
93,22,48,40,0,0,3.273,3.310,64,11.983,11.983,12.055,12.055,12.112,12.112,0.796,0.796
94,22,48,40,0,0,3.273,3.310,64,11.983,11.983,12.055,12.055,12.112,12.112,0.799,0.799
95,22,48,40,0,0,3.273,3.312,63,11.979,11.979,12.064,12.064,12.121,12.121,0.800,0.800
