,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
0,25,54,41,0,0,3.274,3.313,44,12.002,12.002,12.076,12.076,12.117,12.117,0.799,0.799
1,25,54,41,0,0,3.274,3.312,44,12.005,12.005,12.078,12.078,12.132,12.132,0.799,0.799
2,25,54,41,0,0,3.274,3.312,49,12.005,12.005,12.078,12.078,12.132,12.132,0.800,0.800
3,25,54,41,0,0,3.274,3.311,43,12.003,12.003,12.089,12.089,12.125,12.125,0.800,0.800
4,25,54,41,0,0,3.276,3.312,46,11.985,11.985,12.087,12.087,12.128,12.128,0.799,0.799
5,25,54,41,0,0,3.276,3.312,46,11.985,11.985,12.087,12.087,12.128,12.128,0.798,0.798
6,25,54,41,0,0,3.274,3.312,44,12.001,12.001,12.081,12.081,12.129,12.129,0.800,0.800
7,25,54,41,0,0,3.266,3.312,46,12.001,12.001,12.086,12.086,12.129,12.129,0.799,0.799
8,25,54,41,0,0,3.276,3.312,46,11.999,11.999,12.084,12.084,12.132,12.132,0.799,0.799
9,25,54,41,0,0,3.276,3.312,48,11.999,11.999,12.084,12.084,12.132,12.132,0.799,0.799
10,25,54,41,0,0,3.270,3.312,43,11.999,11.999,12.068,12.068,12.127,12.127,0.799,0.799
11,25,54,41,0,0,3.274,3.311,49,12.005,12.005,12.080,12.080,12.127,12.127,0.800,0.800
12,25,54,41,0,0,3.274,3.311,49,12.005,12.005,12.080,12.080,12.127,12.127,0.800,0.800
13,25,54,41,0,0,3.273,3.313,66,11.985,11.985,12.071,12.071,12.117,12.117,0.799,0.799
14,25,54,41,0,0,3.275,3.313,62,11.984,11.984,12.070,12.070,12.122,12.122,0.798,0.798
15,25,54,41,0,0,3.274,3.313,62,11.982,11.982,12.066,12.066,12.118,12.118,0.792,0.792
16,25,54,41,0,0,3.274,3.313,65,11.982,11.982,12.066,12.066,12.118,12.118,0.799,0.799
17,25,54,41,0,0,3.274,3.314,71,11.982,11.982,12.075,12.075,12.126,12.126,0.794,0.794
18,25,54,41,0,0,3.271,3.312,70,11.980,11.980,12.057,12.057,12.116,12.116,0.799,0.799
19,25,54,41,0,0,3.271,3.312,70,11.980,11.980,12.057,12.057,12.116,12.116,0.797,0.797
20,25,54,41,0,0,3.275,3.315,57,11.982,11.982,12.061,12.061,12.123,12.123,0.798,0.798
21,25,54,41,0,0,3.271,3.314,75,11.983,11.983,12.070,12.070,12.109,12.109,0.798,0.798
22,25,54,42,0,0,3.276,3.315,75,11.989,11.989,12.071,12.071,12.127,12.127,0.793,0.793
23,25,54,42,0,0,3.276,3.315,64,11.989,11.989,12.071,12.071,12.127,12.127,0.799,0.799
24,25,54,42,0,0,3.269,3.313,63,11.978,11.978,12.061,12.061,12.102,12.102,0.800,0.800
25,25,54,42,0,0,3.273,3.312,65,11.990,11.990,12.066,12.066,12.120,12.120,0.804,0.804
26,25,54,42,0,0,3.273,3.312,65,11.990,11.990,12.066,12.066,12.120,12.120,0.801,0.801
27,25,54,42,0,0,3.269,3.312,73,11.984,11.984,12.066,12.066,12.119,12.119,0.799,0.799
28,25,54,42,0,0,3.271,3.311,56,11.984,11.984,12.064,12.064,12.112,12.112,0.797,0.797
29,25,54,42,0,0,3.271,3.311,56,11.984,11.984,12.064,12.064,12.112,12.112,0.796,0.796
