,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
84,25,54,42,0,0,3.277,3.312,64,11.986,11.986,12.078,12.078,12.124,12.124,0.798,0.798
85,25,54,42,0,0,3.277,3.312,64,11.995,11.995,12.071,12.071,12.129,12.129,0.797,0.797
86,25,54,42,0,0,3.277,3.312,63,11.995,11.995,12.071,12.071,12.129,12.129,0.798,0.798
87,25,54,42,0,0,3.274,3.313,61,11.994,11.994,12.089,12.089,12.132,12.132,0.797,0.797
88,25,54,42,0,0,3.265,3.312,62,11.997,11.997,12.077,12.077,12.132,12.132,0.799,0.799
89,25,54,42,0,0,3.265,3.312,62,11.997,11.997,12.077,12.077,12.132,12.132,0.807,0.807
90,25,54,42,0,0,3.274,3.313,60,11.999,11.999,12.080,12.080,12.123,12.123,0.799,0.799
91,25,54,42,0,0,3.275,3.313,53,11.996,11.996,12.087,12.087,12.130,12.130,0.799,0.799
92,25,54,42,0,0,3.271,3.313,53,11.996,11.996,12.087,12.087,12.124,12.124,0.799,0.799
93,25,54,42,0,0,3.271,3.313,69,11.996,11.996,12.087,12.087,12.124,12.124,0.799,0.799
94,25,54,42,0,0,3.275,3.313,60,11.995,11.995,12.072,12.072,12.114,12.114,0.798,0.798
95,25,54,42,0,0,3.273,3.311,60,11.991,11.991,12.068,12.068,12.130,12.130,0.800,0.800
96,25,54,42,0,0,3.273,3.311,55,11.991,11.991,12.068,12.068,12.130,12.130,0.799,0.799
97,25,54,42,0,0,3.267,3.312,66,12.000,12.000,12.068,12.068,12.128,12.128,0.800,0.800
98,25,54,42,0,0,3.271,3.313,58,11.991,11.991,12.089,12.089,12.128,12.128,0.803,0.803
99,25,54,42,0,0,3.271,3.313,58,11.991,11.991,12.089,12.089,12.128,12.128,0.796,0.796
100,25,54,42,0,0,3.272,3.313,61,12.001,12.001,12.071,12.071,12.132,12.132,0.798,0.798
101,25,54,42,0,0,3.275,3.312,55,11.988,11.988,12.073,12.073,12.123,12.123,0.793,0.793
102,25,54,42,0,0,3.270,3.313,56,11.992,11.992,12.086,12.086,12.120,12.120,0.808,0.808
103,25,54,42,0,0,3.270,3.313,53,11.992,11.992,12.086,12.086,12.120,12.120,0.798,0.798
104,25,54,42,0,0,3.272,3.312,56,11.994,11.994,12.072,12.072,12.122,12.122,0.798,0.798
105,25,54,42,0,0,3.270,3.312,52,11.994,11.994,12.071,12.071,12.122,12.122,0.798,0.798
106,25,54,42,0,0,3.270,3.312,52,11.994,11.994,12.071,12.071,12.122,12.122,0.797,0.797
107,25,54,42,0,0,3.271,3.311,55,11.999,11.999,12.089,12.089,12.128,12.128,0.797,0.797
108,25,54,42,0,0,3.271,3.312,54,11.992,11.992,12.066,12.066,12.115,12.115,0.797,0.797
109,25,54,42,0,0,3.275,3.312,54,11.993,11.993,12.078,12.078,12.126,12.126,0.798,0.798
110,25,54,42,0,0,3.275,3.312,53,11.993,11.993,12.078,12.078,12.126,12.126,0.799,0.799
111,25,54,42,0,0,3.272,3.312,59,11.991,11.991,12.081,12.081,12.124,12.124,0.798,0.798
112,25,54,42,0,0,3.277,3.312,55,11.994,11.994,12.075,12.075,12.132,12.132,0.797,0.797
113,25,54,42,0,0,3.277,3.312,55,11.994,11.994,12.075,12.075,12.132,12.132,0.799,0.799
114,25,54,42,0,0,3.274,3.313,57,11.993,11.993,12.080,12.080,12.130,12.130,0.797,0.797
115,25,54,42,0,0,3.272,3.312,64,11.995,11.995,12.076,12.076,12.122,12.122,0.799,0.799
116,25,54,42,0,0,3.275,3.313,64,11.995,11.995,12.076,12.076,12.128,12.128,0.809,0.809
117,25,54,42,0,0,3.275,3.313,64,11.995,11.995,12.076,12.076,12.128,12.128,0.792,0.792
118,25,54,42,0,0,3.273,3.313,58,11.993,11.993,12.075,12.075,12.132,12.132,0.808,0.808
119,25,54,42,0,0,3.272,3.313,60,11.995,11.995,12.079,12.079,12.122,12.122,0.792,0.792
120,25,54,42,0,0,3.272,3.313,60,11.995,11.995,12.079,12.079,12.122,12.122,0.791,0.791
121,25,54,42,0,0,3.271,3.312,67,11.992,11.992,12.084,12.084,12.137,12.137,0.797,0.797
122,25,54,42,0,0,3.273,3.312,54,11.999,11.999,12.085,12.085,12.134,12.134,0.795,0.795
123,25,54,42,0,0,3.273,3.312,54,11.999,11.999,12.085,12.085,12.134,12.134,0.800,0.800
124,25,54,42,0,0,3.273,3.312,57,11.992,11.992,12.075,12.075,12.133,12.133,0.797,0.797
125,25,54,42,0,0,3.276,3.314,64,11.996,11.996,12.070,12.070,12.122,12.122,0.797,0.797
126,25,54,42,0,0,3.270,3.313,64,11.997,11.997,12.077,12.077,12.126,12.126,0.799,0.799
127,25,54,42,0,0,3.270,3.313,55,11.997,11.997,12.077,12.077,12.126,12.126,0.805,0.805
128,25,54,42,0,0,3.274,3.312,58,11.995,11.995,12.078,12.078,12.124,12.124,0.800,0.800
129,25,54,42,0,0,3.271,3.312,55,11.997,11.997,12.074,12.074,12.129,12.129,0.798,0.798
130,25,54,42,0,0,3.271,3.312,55,11.997,11.997,12.074,12.074,12.129,12.129,0.800,0.800
131,25,54,42,0,0,3.271,3.314,58,11.993,11.993,12.082,12.082,12.132,12.132,0.799,0.799
132,25,54,42,0,0,3.275,3.311,59,11.994,11.994,12.084,12.084,12.125,12.125,0.804,0.804
133,25,54,42,0,0,3.273,3.313,59,11.994,11.994,12.074,12.074,12.129,12.129,0.792,0.792
134,25,54,42,0,0,3.273,3.313,53,11.994,11.994,12.074,12.074,12.129,12.129,0.798,0.798
135,25,54,42,0,0,3.273,3.313,52,11.994,11.994,12.078,12.078,12.128,12.128,0.793,0.793
136,25,54,42,0,0,3.275,3.313,52,11.992,11.992,12.073,12.073,12.130,12.130,0.800,0.800
137,25,54,42,0,0,3.275,3.313,57,11.992,11.992,12.073,12.073,12.130,12.130,0.799,0.799
138,25,54,42,0,0,3.272,3.314,63,11.994,11.994,12.083,12.083,12.127,12.127,0.799,0.799
139,25,54,42,0,0,3.279,3.313,60,11.992,11.992,12.078,12.078,12.132,12.132,0.798,0.798
140,25,54,42,0,0,3.279,3.313,60,11.992,11.992,12.078,12.078,12.132,12.132,0.799,0.799
141,25,54,42,0,0,3.272,3.311,63,11.991,11.991,12.078,12.078,12.126,12.126,0.799,0.799
142,25,54,42,0,0,3.272,3.311,67,11.998,11.998,12.078,12.078,12.129,12.129,0.799,0.799
143,25,54,42,0,0,3.272,3.311,67,11.998,11.998,12.078,12.078,12.129,12.129,0.793,0.793
144,25,54,42,0,0,3.272,3.312,55,11.993,11.993,12.082,12.082,12.125,12.125,0.795,0.795
